District,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Bhadradri Kothagudem,2019-11,426.3,20.8984057971014,33.1360869565217,58.5197101449275,98.0997101449275,-0.00565217391304348,5.27231884057971
Bhadradri Kothagudem,2019-12,65.4,18.8934642356241,31.477713884993,53.9038008415147,97.1453997194951,0.000845070422535211,5.26732394366197
Bhadradri Kothagudem,2020-01,66.2,19.5173913043478,31.9381486676017,53.3875175315568,95.9997194950912,6.67746478873239,0
Bhadradri Kothagudem,2020-02,29.7,20.2382308845577,33.6721139430285,45.4509745127436,94.268215892054,6.81101055806938,0
Bhadradri Kothagudem,2020-03,330.3,23.2262272089762,36.2654978962132,44.1014025245442,92.0575035063114,8.08162692847125,0
Bhadradri Kothagudem,2020-04,643.6,24.4569565217391,38.5157971014493,37.4086956521739,89.578115942029,8.97623906705539,
Bhadradri Kothagudem,2020-05,391.7,27.9851332398317,40.6330995792426,34.7478260869565,86.0570827489481,10.0115983026874,
Bhadradri Kothagudem,2020-06,4227.9,26.9524637681159,36.3898550724638,58.075652173913,93.3708695652174,8.56840579710145,0.0301449275362319
Bhadradri Kothagudem,2020-07,8727.1,25.6293548387097,33.8662973352034,74.0901963534362,98.5498316970547,7.0620253164557,0.00970464135021097
Bhadradri Kothagudem,2020-08,16446.6,25.2487377279102,31.9594670406732,80.4366199158485,99.4506872370267,8.00253565768621,0.148494453248811
Bhadradri Kothagudem,2020-09,6251.1,25.9578260869565,34.573768115942,74.3994202898551,99.0179710144927,6.67724358974359,0.00256410256410256
Bhadradri Kothagudem,2020-10,4420.4,24.5099579242637,33.8568022440393,76.0727910238429,99.3499298737728,0.0132440476190476,5.14002976190476
Bhadradri Kothagudem,2020-11,458.7,21.1744927536232,32.9765217391304,58.311884057971,97.7552173913044,0.0328703703703704,5.05679012345679
Bhadradri Kothagudem,2020-12,0,16.6753155680224,32.0894810659187,46.9518934081346,97.6959326788219,0.0498529411764706,4.86852941176471
Hanamkonda,2021-10,365.8,22.7177419354839,33.3668202764977,55.9552995391705,95.860599078341,0.0172811059907834,6
Hanamkonda,2021-11,577.3,21.0035714285714,31.7178571428571,56.0333333333333,94.7380952380953,0,0
Hanamkonda,2021-12,0,16.6841013824885,30.7972350230415,43.7126728110599,94.26866359447,0.0539170506912442,5.84331797235023
Hanamkonda,2022-01,909.3,16.8389400921659,29.260599078341,51.8004608294931,93.9592165898618,0.135483870967742,6.12972350230415
Hanamkonda,2022-02,0.4,11.2142857142857,36.7035714285714,13.3107142857143,100,0,64.8571428571429
Hanamkonda,2022-03,0,21.6601382488479,36.3020737327189,33.2730414746544,88.5815668202765,0.0235023041474654,5.99216589861751
Hanamkonda,2022-04,1,25.1564285714286,38.7064285714286,36.3342857142857,86.0097619047619,0.065,7.82952380952381
Hanamkonda,2022-05,177.8,27.2638248847926,39.9069124423963,31.673732718894,75.0152073732719,0.107373271889401,8.85345622119816
Hanamkonda,2022-06,2680,26.4138095238095,36.9264285714286,45.8061904761905,82.8835714285714,0.0280952380952381,9.18571428571429
Hanamkonda,2022-07,6689.4,23.8774193548387,30.5638248847926,78.5370967741935,98.6322580645161,0.226327944572748,8.07621247113164
Hanamkonda,2022-08,2771.7,24.5748847926267,32.0253456221198,70.1546082949309,97.6138248847926,0.0418224299065421,7.77943925233645
Hanamkonda,2022-09,2860.9,23.8604761904762,32.0314285714286,73.5142857142857,99.0447619047619,0.00985576923076923,6.47524038461538
Hyderabad,2019-01,1022.1,17.7131797235023,30.7562211981567,34.6386175115207,81.0407373271889,0.113413506012951,5.09842738205365
Hyderabad,2019-02,23.8,21.6154081632653,33.6152040816327,33.1715306122449,77.2090816326531,0.153673469387755,5.55183673469388
Hyderabad,2019-03,0,24.0304147465438,36.9671889400922,25.4027649769585,69.2847004608295,0.20405529953917,5.90101382488479
Hyderabad,2019-04,1687.5,26.1083180987203,38.9088665447898,23.2094149908592,66.1304387568556,0.104936014625229,5.82038391224863
Hyderabad,2019-05,369.1,29.8596338273758,40.9121185701831,20.0626852659111,53.071839581517,0.174684772065955,7.22027158098933
Hyderabad,2019-06,1459.6,27.0908333333333,37.5564583333333,38.385,71.9222916666667,0.792291666666667,8.605
Hyderabad,2019-07,1462,25.0510080645161,32.5006048387097,55.929435483871,83.5721774193548,1.19173387096774,9.08004032258065
Hyderabad,2019-08,2593.7,24.4272177419355,31.1608870967742,62.0104838709677,86.6493951612903,0.944153225806452,9.16552419354839
Hyderabad,2019-09,5322.8,23.5451613813629,30.5773986555829,65.337260365353,90.9724933292283,0.613577586206896,9.28275862068966
Hyderabad,2019-10,2266.9,23.1212483198925,31.2051612903226,60.9474735983103,91.3898919930876,0.130645161290323,7.64657258064516
Hyderabad,2019-11,25.4,21.8875,30.8935416666667,49.556875,84.2060416666667,0.2725,12.7641666666667
Hyderabad,2019-12,89.2,19.8050792050691,28.2270665322581,51.7586681547619,85.751012624808,0.329032258064516,10.5578629032258
Hyderabad,2020-01,229.2,20.0578629032258,29.6979838709677,45.1219758064516,81.70625,9.72479838709677,0
Hyderabad,2020-02,63.5,20.6793103448276,31.0512931034483,37.49375,78.5543103448276,8.32090517241379,0
Hyderabad,2020-03,202,23.6048387096774,34.4411290322581,33.6112903225806,76.2157258064516,7.76008064516129,0
Hyderabad,2020-04,208.1,26,37.16,29.5066666666667,66.0120833333333,7.20666666666667,
Hyderabad,2020-05,365.9,28.7733870967742,39.2885080645161,28.4086693548387,61.8826612903226,8.5929435483871,
Hyderabad,2020-06,2895.1,25.29,33.7114583333333,52.0145833333333,83.558125,9.10645833333333,0.395833333333333
Hyderabad,2020-07,2521.8,24.3434651017665,31.6951435291859,63.1628055395545,90.0887795218894,7.98225806451613,0.349395161290323
Hyderabad,2020-08,4043.2,23.72022609447,29.5208345334101,71.8869798867128,92.0495986943164,10.8508064516129,0.633266129032258
Hyderabad,2020-09,3815.6,24.0852083333333,31.369375,65.3564583333333,91.6685416666667,8.17020833333333,0.288333333333333
Hyderabad,2020-10,6713.5,23.2737903225806,30.8560483870968,58.4298387096774,88.70625,0.0925403225806452,8.58951612903226
Hyderabad,2020-11,136.5,20.793125,29.9835416666667,45.9195833333333,78.7883333333333,0.174791666666667,8.949375
Hyderabad,2020-12,0,18.3493951612903,29.051814516129,38.4090725806452,79.366935483871,0.0818548387096774,7.97862903225806
Hyderabad,2021-01,33.9,19.0040322580645,30.5391129032258,39.2663306451613,87.3022177419355,,
Hyderabad,2021-02,183.8,18.1004464285714,31.5917410714286,26.5339285714286,76.6064732142857,,
Hyderabad,2021-03,0,22.239314516129,35.7816532258065,16.8483870967742,66.6183467741935,,
Hyderabad,2021-04,265.5,25.2322916666667,37.0483333333333,24.3983333333333,68.1052083333333,0.015625,9.76645833333333
Hyderabad,2021-05,833.2,26.0125,36.5992021276596,22.3401595744681,51.23125,0.0561170212765957,6.68218085106383
Hyderabad,2021-06,1699.4,24.4360416666667,33.0052083333333,50.3045833333333,87.4558333333333,0.21375,12.7016666666667
Hyderabad,2021-07,4682,23.6695564516129,30.9913306451613,62.4304435483871,92.2649193548387,0.219959677419355,11.3328629032258
Hyderabad,2021-08,1887.5,23.6923387096774,31.3667338709677,58.5300403225807,91.6429435483871,0.134475806451613,9.68991935483871
Hyderabad,2021-09,3584.1,23.1177083333333,30.2533333333333,64.7679166666667,94.3804166666667,0.0947916666666667,8.97770833333333
Hyderabad,2021-10,2063.5,22.8939516129032,32.3743951612903,47.1663306451613,86.2697580645161,0.00584677419354839,9.79677419354839
Hyderabad,2021-11,231,21.6433333333333,29.9491666666667,53.4254166666667,86.7791666666667,0,0
Hyderabad,2021-12,4.7,18.3917338709677,29.8314516129032,39.9407258064516,82.2870967741936,0.00806451612903226,6.85120967741935
Hyderabad,2022-01,234.3,18.2582661290323,29.3758064516129,39.9391129032258,83.0953629032258,0.0127016129032258,9.07217741935484
Hyderabad,2022-02,0,11.2142857142857,36.7035714285714,13.3107142857143,100,0,64.8571428571429
Hyderabad,2022-03,30.7,23.5302419354839,35.5413306451613,20.2153225806452,65.1155241935484,0.00161290322580645,8.04395161290323
Hyderabad,2022-04,79.5,26.4779166666667,38.004375,23.63,69.1427083333333,0.0147916666666667,7.66604166666667
Hyderabad,2022-05,832.7,26.8947580645161,37.2479838709677,30.4300403225806,70.7629032258065,0.0844758064516129,9.65262096774194
Hyderabad,2022-06,1262.9,25.4547916666667,34.9475,40.7141666666667,79.5704166666667,0.0454166666666667,11.7364583333333
Hyderabad,2022-07,5908.8,23.0443548387097,29.5264112903226,66.4558467741936,96.1306451612903,0.28991935483871,13.1473790322581
Hyderabad,2022-08,1512.5,23.6989919354839,31.0304435483871,60.6243951612903,92.4203629032258,0.141733870967742,15.651814516129
Hyderabad,2022-09,3167.5,23.4247916666667,31.1120833333333,60.436875,93.296875,0.0527083333333333,15.7002083333333
Jagtial,2019-01,684,14.104623655914,29.9203225806452,37.0059139784946,92.9964516129032,0.0150537634408602,5.20612903225806
Jagtial,2019-02,161.6,17.8227380952381,33.0448809523809,34.8522619047619,87.9866666666667,0.015952380952381,6.51785714285714
Jagtial,2019-03,147.7,21.765376344086,36.5374193548387,31.870752688172,76.7550537634409,0.0559139784946237,7.62096774193548
Jagtial,2019-04,126.7,25.4028888888889,40.6458888888889,23.1647777777778,65.9596666666667,0.0531111111111111,8.32088888888889
Jagtial,2019-05,77.4,29.1723655913978,43.749247311828,14.9991397849462,48.6649462365591,0.0674193548387097,8.89182795698925
Jagtial,2019-06,2601,28.0588888888889,39.3451851851852,38.6109259259259,77.877037037037,0.398333333333333,11.0642592592593
Jagtial,2019-07,4691.2,25.4906810035842,33.5772401433692,65.3134408602151,93.4378136200717,0.309498207885305,9.965770609319
Jagtial,2019-08,5550.6,24.6406810035842,31.2164874551971,78.2854838709678,97.3736559139785,0.410931899641577,8.7421146953405
Jagtial,2019-09,4390.5,23.8698595146871,31.6469029374202,77.9919220945083,98.0035759897829,0.136015325670498,7.22624521072797
Jagtial,2019-10,2572.9,22.7781362007168,32.5113500597372,70.7578853046595,98.916816009558,-0.0132616487455197,4.78817204301075
Jagtial,2019-11,45.9,18.7875925925926,31.9827777777778,52.2774074074074,98.8927777777778,-0.00185185185185185,4.15111111111111
Jagtial,2019-12,10.9,17.1584229390681,29.6954898446834,51.2754778972521,97.5800776583035,0.0118279569892473,5.30645161290323
Jagtial,2020-01,193,17.4297491039427,29.5073476702509,52.7129032258065,96.9813620071685,5.77939068100358,0
Jagtial,2020-02,249.6,18.1295019157088,31.7157088122605,44.2136015325671,93.1088122605364,6.56053639846743,0
Jagtial,2020-03,131.7,22.1797491039427,34.9716845878136,42.1573476702509,89.1197132616488,7.01917562724014,0
Jagtial,2020-04,117.2,24.1268518518519,38.5687037037037,29.07,77.3766666666667,7.99666048237477,
Jagtial,2020-05,596.1,27.6740143369176,41.3209677419355,23.1467741935484,67.8931899641577,9.47741935483871,
Jagtial,2020-06,2582,26.047962962963,35.4937037037037,52.2490740740741,88.9688888888889,9.99148148148148,0.133333333333333
Jagtial,2020-07,4761.9,24.9483870967742,33.3502688172043,70.4058841099164,98.3487753882915,7.05332136445242,0.0596050269299821
Jagtial,2020-08,5444.9,24.6561529271207,30.819504181601,80.0471326164875,98.121027479092,7.84259927797834,0.400541516245487
Jagtial,2020-09,4037.8,24.7714814814815,33.1512962962963,73.7931481481481,98.5151851851852,5.55518518518519,0.047962962962963
Jagtial,2020-10,2003.9,22.8625448028674,32.9887096774194,63.8982078853047,98.20770609319,0.035431654676259,4.9910071942446
Jagtial,2020-11,1.1,17.5640740740741,32.11,41.1792592592593,96.1681481481481,0.0113805970149254,4.9714552238806
Jagtial,2020-12,0,14.0965949820789,31.073476702509,34.8512544802867,97.0562724014337,0.00397111913357401,4.60234657039711
Jagtial,2021-01,21.3,17.6510752688172,31.7415770609319,44.3792114695341,97.5752688172043,,
Jagtial,2021-02,4.5,15.8208333333333,32.8208333333333,30.1426587301587,91.5430555555556,,
Jagtial,2021-03,0,19.9905017921147,36.2258064516129,26.7016129032258,83.2612903225806,,
Jagtial,2021-04,17.6,23.7118518518518,38.5027777777778,26.437037037037,77.6555555555556,0.00592592592592593,7.49833333333333
Jagtial,2021-05,115.3,26.9353427895981,39.3041371158392,18.9956264775414,47.2912529550827,0.0963356973995272,7.2661938534279
Jagtial,2021-06,3799.9,24.9312962962963,34.232037037037,54.332962962963,93.4696296296296,0.0940740740740741,10.9716666666667
Jagtial,2021-07,8924,24.6983870967742,32.0645161290323,71.0937275985663,96.9250896057348,0.143548387096774,9.31164874551971
Jagtial,2021-08,3206.4,24.7182795698925,32.3517921146953,69.7456989247312,97.2008960573477,0.093010752688172,7.99121863799283
Jagtial,2021-09,6631.4,24.1346296296296,32.1203703703704,75.5153703703704,99.33,0.0211111111111111,7.29277777777778
Jagtial,2021-10,1272.9,21.8413978494624,33.4673835125448,57.9496415770609,99.3440860215054,0,5.53799283154122
Jagtial,2021-11,137.2,20.442962962963,32.6787037037037,53.2916666666667,98.4551851851852,0,0
Jagtial,2021-12,0,16.2944444444444,31.4247311827957,42.6449820788531,98.3003584229391,0,5.2326164874552
Jagtial,2022-01,764.8,16.7254480286738,29.9910394265233,50.6992831541219,98.5159498207885,0.00770609318996416,5.85340501792115
Jagtial,2022-02,2.7,11.2142857142857,36.7035714285714,13.3107142857143,100,0,64.8571428571429
Jagtial,2022-03,26.6,20.8010752688172,37.2258064516129,28.418458781362,87.1093189964158,0.000716845878136201,5.94982078853047
Jagtial,2022-04,30.4,24.8468518518519,39.8157407407407,31.4187037037037,80.3225925925926,0.0207407407407407,7.10518518518519
Jagtial,2022-05,935.1,26.9256272401434,40.2021505376344,30.739605734767,75.076523297491,0.0145161290322581,9.49713261648745
Jagtial,2022-06,3517.5,26.402962962963,37.4777777777778,45.7622222222222,83.7559259259259,0.0387037037037037,9.73277777777778
Jagtial,2022-07,16141.6,23.5862007168459,30.4431899641577,80.6094982078853,99.4120071684588,0.385379061371841,9.51913357400722
Jagtial,2022-08,3535.2,24.6313620071685,32.6982078853047,73.6449820788531,99.0182795698925,0.0908108108108108,8.67081081081081
Jagtial,2022-09,5047.3,23.6201851851852,32.7877777777778,75.5842592592593,99.527962962963,0.012639405204461,7.8631970260223
Jangaon,2019-01,519.4,15.1701612903226,29.263064516129,38.3798387096774,89.6229032258065,0.101867572156197,6.73429541595925
Jangaon,2019-02,57.9,19.46125,32.8348214285714,36.9878571428571,86.8067857142857,0.0701127819548872,7.14567669172932
Jangaon,2019-03,0,21.8553225806452,36.2170967741935,31.2701612903226,82.4440322580645,0.349235993208828,8.65959252971138
Jangaon,2019-04,829,24.2928333333333,39.2813333333333,25.8585,78.0443333333333,0.185964912280702,8.98298245614035
Jangaon,2019-05,260.3,28.0077419354839,41.5251612903226,21.9683870967742,64.7803225806452,0.114091680814941,9.45772495755518
Jangaon,2019-06,1112.5,27.6083333333333,38.5158333333333,36.6286111111111,71.4783333333333,0.691111111111111,11.7033333333333
Jangaon,2019-07,2065.5,25.0860215053763,33.2180107526882,57.8967741935484,88.6029569892473,0.499462365591398,10.8822580645161
Jangaon,2019-08,2700.7,24.2650537634409,31.225,70.8916666666667,94.2061827956989,0.451344086021505,8.96586021505376
Jangaon,2019-09,2548,23.8192528735632,31.0831896551724,73.8177681992337,95.5734674329502,0.116954022988506,7.76005747126437
Jangaon,2019-10,2626,22.9941308243728,32.0197132616487,70.955958781362,97.2840501792115,0.0172043010752688,4.89462365591398
Jangaon,2019-11,64.5,19.6711111111111,31.5441666666667,53.0672222222222,95.2208333333333,0.0383333333333333,4.78416666666667
Jangaon,2019-12,67.2,18.101747311828,29.6342741935484,51.4660394265233,95.4153225806452,0.0258064516129032,5.15994623655914
Jangaon,2020-01,0.5,18.6516129032258,29.9029569892473,51.3075268817204,94.2029569892473,6.83279569892473,0
Jangaon,2020-02,160.9,19.15,31.3310344827586,44.3755747126437,93.3836206896552,7.34367816091954,0
Jangaon,2020-03,144,21.9704301075269,34.5736559139785,43.047311827957,91.7034946236559,8.16827956989247,0
Jangaon,2020-04,176.1,23.4758333333333,37.5630555555556,32.9794444444444,86.3613888888889,8.42111111111111,
Jangaon,2020-05,216.9,26.8935483870968,40.0529569892473,29.2895161290323,79.1018817204301,11.0989247311828,
Jangaon,2020-06,2250.4,25.9027777777778,35.3413888888889,53.0575,88.1019444444445,10.5480555555556,0.248333333333333
Jangaon,2020-07,4017.8,24.6855734767025,33.3399641577061,69.9933243727599,97.4195788530466,7.20899182561308,0.0599455040871935
Jangaon,2020-08,5025.1,24.3453853046595,30.8464157706093,78.1263440860215,97.9144265232975,6.95124653739612,0.197506925207756
Jangaon,2020-09,2567.1,24.3322222222222,33.2766666666667,71.8686111111111,98.2061111111111,5.645,0.0786111111111111
Jangaon,2020-10,2464.1,23.0758064516129,32.1209677419355,67.0991935483871,97.0040322580645,0.0893854748603352,4.95307262569832
Jangaon,2020-11,104.2,19.0680555555556,31.3794444444444,49.1325,93.6252777777778,0.0384831460674157,5.66544943820225
Jangaon,2020-12,0,15.8411290322581,30.6733870967742,41.7427419354839,94.5849462365591,0.00564516129032258,5.0744623655914
Jangaon,2021-01,1.2,18.3212365591398,31.6056451612903,45.7241935483871,96.9534946236559,,
Jangaon,2021-02,1.9,17.0113095238095,32.3479166666667,33.9666666666667,91.9547619047619,,
Jangaon,2021-03,0,19.9626344086022,35.6916666666667,27.6145161290323,86.9755376344086,,
Jangaon,2021-04,226.2,23.1344444444444,37.7425,32.0502777777778,86.7872222222222,0.0113888888888889,10.0397222222222
Jangaon,2021-05,219.8,25.7379432624113,38.1526595744681,22.7787234042553,54.6595744680851,0.174468085106383,7.79716312056738
Jangaon,2021-06,2729.1,24.6722222222222,34.1238888888889,53.58,92.8902777777778,0.119444444444444,11.6727777777778
Jangaon,2021-07,4554.1,24.1529569892473,31.8013440860215,68.9094086021505,96.6658602150538,0.0545698924731183,10.0779569892473
Jangaon,2021-08,2506.2,24.2836021505376,32.4879032258064,63.872311827957,95.7809139784946,0.0239247311827957,9.72123655913979
Jangaon,2021-09,2297.4,23.6088888888889,31.7388888888889,69.9783333333333,98.5211111111111,0.0313888888888889,8.57611111111111
Jangaon,2021-10,509,22.1126344086022,33.008064516129,55.4709677419355,96.8577956989247,0.0010752688172043,6.87741935483871
Jangaon,2021-11,608.5,20.9988888888889,31.1722222222222,57.6386111111111,94.9316666666667,0,0
Jangaon,2021-12,3.2,16.8129032258065,30.1129032258064,45.135752688172,92.9594086021505,0.00161290322580645,6.51881720430108
Jangaon,2022-01,788.6,17.0564516129032,28.6491935483871,52.1325268817204,94.3448924731183,0.0204301075268817,6.82876344086022
Jangaon,2022-02,0,11.2142857142857,36.7035714285714,13.3107142857143,100,0,64.8571428571429
Jangaon,2022-03,0,20.6814516129032,35.75,31.4814516129032,91.1793010752688,0.0446236559139785,8.20725806451613
Jangaon,2022-04,1.1,23.9608333333333,38.5797222222222,33.7780555555556,90.9105555555555,0.0597222222222222,9.1025
Jangaon,2022-05,369.3,26.2255376344086,39.4889784946236,31.6922043010753,79.9311827956989,0.157795698924731,12.2086021505376
Jangaon,2022-06,2560.2,25.8858333333333,36.8538888888889,43.2533333333333,82.8008333333333,0.06,12.3027777777778
Jangaon,2022-07,5183.2,23.5314516129032,30.4448924731183,71.2099462365591,97.8430107526882,0.259408602150538,11.4758064516129
Jangaon,2022-08,2525.4,23.8336021505376,32.125,64.6561827956989,96.1336021505376,0.10752688172043,11.4940860215054
Jangaon,2022-09,2399.9,23.2416666666667,32.2747222222222,65.8255555555556,98.3266666666667,0.0275,9.8325
Jayashankar,2021-01,0,17.766275659824,32.2014662756598,48.3184750733138,97.9492668621701,,
Jayashankar,2021-02,38.9,16.4512987012987,33.4308441558442,34.3935064935065,95.8201298701299,,
Jayashankar,2021-03,0,20.6436950146628,36.7052785923754,32.7090909090909,90.8994134897361,,
Jayashankar,2021-04,560.2,23.8769696969697,38.3172727272727,36.7157575757576,87.4678787878788,0.0712121212121212,10.2642424242424
Jayashankar,2021-05,328.3,26.436750483559,38.8050290135397,23.6228239845261,53.436750483559,0.228433268858801,8.578916827853
Jayashankar,2021-06,2474,25.0818181818182,34.2624242424242,59.3427272727273,96.0315151515152,0.159393939393939,11.7063636363636
Jayashankar,2021-07,4149.8,25.0879765395894,32.0674486803519,72.5612903225806,97.9715542521994,0.109970674486804,9.80762463343109
Jayashankar,2021-08,2081.6,25.0240469208211,32.6090909090909,70.1818181818182,97.7574780058651,0.0478005865102639,9.69794721407625
Jayashankar,2021-09,4202.6,24.5318181818182,31.9424242424242,74.450303030303,98.9284848484849,0.0881818181818182,9.33060606060606
Jayashankar,2021-10,441.1,22.8991202346041,33.6504398826979,59.4891495601173,98.6689149560117,0,6.36099706744868
Jayashankar,2021-11,395.4,20.7942424242424,32.3184848484849,56.8793939393939,98.2675757575758,0,0
Jayashankar,2021-12,0,15.6982404692082,31.0178885630499,46.233724340176,98.7715542521994,0.00175953079178886,6.88240469208211
Jayashankar,2022-01,649.7,16.0046920821114,29.8275659824047,50.3689149560117,97.6155425219941,0.0102639296187683,7.58973607038123
Jayashankar,2022-02,0,11.2142857142857,36.7035714285714,13.3107142857143,100,0,64.8571428571429
Jayashankar,2022-03,12.8,21.0008797653959,37.6472140762463,30.6961876832845,92.4269794721408,0.0390029325513196,7.45043988269795
Jayashankar,2022-04,3.5,25.7030303030303,39.9045454545455,33.39,84.8227272727273,0.221515151515151,8.9669696969697
Jayashankar,2022-05,183.3,27.4979472140762,40.8683284457478,30.7255131964809,75.4093841642229,0.249853372434018,10.6516129032258
Jayashankar,2022-06,2336.4,26.7360606060606,37.4630303030303,45.7078787878788,84.7933333333333,0.115454545454545,10.3427272727273
Jayashankar,2022-07,9070.4,24.2680351906158,30.441642228739,78.4475073313783,99.2686217008798,0.317417417417417,8.68138138138138
Jayashankar,2022-08,2546.7,25.1601173020528,32.5938416422287,73.1486803519062,98.882991202346,0.106586826347305,8.43173652694611
Jayashankar,2022-09,3856.9,24.4921212121212,32.8539393939394,76.5709090909091,99.4730303030303,0.0935975609756098,7.31981707317073
Jayashankar,2019-01,1218.2,14.42866359447,29.5765898617512,41.6658064516129,94.906267281106,0.0294285714285714,4.97571428571429
Jayashankar,2019-02,65.6,18.8892857142857,33.1214285714286,40.5458163265306,90.4519387755102,0.0360294117647059,5.66911764705882
Jayashankar,2019-03,4.8,22.247465437788,36.6483870967742,33.9055299539171,83.7439631336406,0.166698292220114,6.82277039848197
Jayashankar,2019-04,298.3,25.205619047619,40.0987619047619,25.8617142857143,74.7506666666667,0.188725490196078,7.51127450980392
Jayashankar,2019-05,280.1,28.6917050691244,42.3905069124424,23.206267281106,66.9090322580645,0.207115749525617,8.76726755218216
Jayashankar,2019-06,956.8,29.0230303030303,39.6030303030303,39.7227272727273,73.0609090909091,0.428484848484849,12.5248484848485
Jayashankar,2019-07,3745,25.6190615835777,33.6967741935484,65.1049853372434,93.533431085044,0.158944281524927,10.2287390029326
Jayashankar,2019-08,4527.4,25.2310850439883,31.9410557184751,75.8935483870968,97.1237536656891,0.235190615835777,9.30850439882698
Jayashankar,2019-09,2986.1,24.96421107628,32.6997387669801,78.2496342737722,99.1378265412748,0.0811912225705329,9.22131661442006
Jayashankar,2019-10,2412.2,24.1254643206256,33.969110459433,71.3962854349951,99.2741935483871,0.0425219941348974,9.94633431085044
Jayashankar,2019-11,120.2,20.6463636363636,32.8624242424242,60.5275757575758,99.3187878787879,-0.02,5.85090909090909
Jayashankar,2019-12,123.5,18.3420332355816,30.6142228739003,56.9298631476051,98.4231671554252,-0.000301204819277108,6.00963855421687
Jayashankar,2020-01,21.3,18.1736070381232,30.758651026393,54.8404692082111,97.1296187683284,7.69970674486804,0
Jayashankar,2020-02,376.2,19.2564263322884,32.5407523510972,47.6899686520376,95.4213166144201,7.67373417721519,0
Jayashankar,2020-03,128.4,22.8703812316716,35.4894428152493,45.9636363636364,92.2530791788856,10.0375366568915,0
Jayashankar,2020-04,114.4,24.7024242424242,38.2324242424242,35.0757575757576,84.0578787878788,11.3469696969697,
Jayashankar,2020-05,407.9,27.7284457478006,41.0794721407625,30.0671554252199,76.8290322580645,13.5791176470588,
Jayashankar,2020-06,2440.6,26.5721212121212,35.9484848484848,57.1833333333333,90.1375757575758,10.3578461538462,0.234769230769231
Jayashankar,2020-07,3316.6,25.797458455523,33.7906158357771,71.5951612903226,96.380156402737,11.960736196319,0.111963190184049
Jayashankar,2020-08,8736.3,25.1679374389052,31.0398338220919,78.0114369501466,96.7323558162268,11.9276785714286,0.382738095238095
Jayashankar,2020-09,1833.5,25.3912121212121,33.6830303030303,72.1781818181818,97.4563636363636,9.14813664596273,0.0304347826086956
Jayashankar,2020-10,1305,23.7357771260997,32.9275659824047,68.0208211143695,97.524926686217,0.0181818181818182,6.05894428152493
Jayashankar,2020-11,23.5,19.0924242424242,31.9993939393939,53.7460606060606,94.9966666666667,0.0121212121212121,5.4769696969697
Jayashankar,2020-12,0,14.6184750733138,31.1398826979472,44.6281524926686,97.8826979472141,0.00117302052785924,6.5058651026393
Jogulamba Gadwal,2021-01,67,18.0239247311828,30.8693548387097,43.3658602150538,93.8021505376344,,
Jogulamba Gadwal,2021-02,15.3,17.152380952381,32.0232142857143,30.1220238095238,82.5794642857143,,
Jogulamba Gadwal,2021-03,0,20.4123655913978,36.1236559139785,18.6841397849462,71.0094086021505,,
Jogulamba Gadwal,2021-04,72.2,24.8141666666667,37.9880555555556,23.4302777777778,67.4136111111111,0.121666666666667,12.5233333333333
Jogulamba Gadwal,2021-05,823.9,26.2996453900709,37.1480496453901,22.7067375886525,52.0304964539007,0.142375886524823,8.9
Jogulamba Gadwal,2021-06,1057.6,24.8469444444444,33.7158333333333,47.51,85.1530555555556,0.3025,12.0588888888889
Jogulamba Gadwal,2021-07,2175.5,23.9774193548387,31.666935483871,64.2534946236559,93.4427419354839,0.295430107526882,12.633064516129
Jogulamba Gadwal,2021-08,1260.9,23.9540322580645,31.9327956989247,58.9336021505376,92.2922043010753,0.244623655913978,10.7653225806452
Jogulamba Gadwal,2021-09,657.9,23.3483333333333,31.5472222222222,66.7566666666667,96.1766666666667,0.0716666666666667,10.0791666666667
Jogulamba Gadwal,2021-10,978.9,22.8040322580645,32.8126344086021,52.219623655914,95.3626344086021,0.00537634408602151,8.05672043010753
Jogulamba Gadwal,2021-11,637.2,21.6316666666667,30.1413888888889,62.1402777777778,96.5977777777778,0,0
Jogulamba Gadwal,2021-12,0,17.6290322580645,30.5018817204301,45.5876344086022,94.9333333333333,0.0145161290322581,7.25967741935484
Jogulamba Gadwal,2022-01,94.7,17.5545698924731,30.689247311828,41.6811827956989,91.4333333333333,0.014247311827957,7.74596774193548
Jogulamba Gadwal,2022-02,0,11.2142857142857,36.7035714285714,13.3107142857143,100,0,64.8571428571429
Jogulamba Gadwal,2022-03,12.4,21.5131720430108,36.5895161290323,21.4362903225806,68.7989247311828,0.0301075268817204,9.0489247311828
Jogulamba Gadwal,2022-04,86.9,26.045,38.8966666666667,23.0125,68.4780555555556,0.0836111111111111,9.25333333333333
Jogulamba Gadwal,2022-05,521.4,26.4862903225806,37.4913978494624,34.0209677419355,76.9059139784946,0.25994623655914,12.3747311827957
Jogulamba Gadwal,2022-06,677.2,25.0138888888889,35.3463888888889,41.1944444444444,82.6172222222222,0.566111111111111,12.6744444444444
Jogulamba Gadwal,2022-07,2189.7,23.591935483871,30.9731182795699,64.9174731182796,94.9120967741936,0.393010752688172,11.9263440860215
Jogulamba Gadwal,2022-08,1858,23.4284946236559,31.6333333333333,65.9760752688172,96.2354838709677,0.162903225806452,11.5077956989247
