location,date,aqi
CAAQMS Bollaram,2017-02-01,162.0
CAAQMS Bollaram,2017-03-01,136.225806451613
CAAQMS Bollaram,2017-04-01,173.0
CAAQMS Bollaram,2017-05-01,133.0
CAAQMS Bollaram,2017-06-01,64.0
CAAQMS Bollaram,2017-07-01,75.2758620689655
CAAQMS Bollaram,2017-08-01,83.0333333333333
CAAQMS Bollaram,2017-09-01,89.3928571428571
CAAQMS Bollaram,2017-10-01,134.666666666667
CAAQMS Bollaram,2017-11-01,100.066666666667
CAAQMS Bollaram,2017-12-01,145.741935483871
CAAQMS Bollaram,2018-01-01,156.0
CAAQMS Bollaram,2018-02-01,118.0
CAAQMS Bollaram,2018-03-01,129.0
CAAQMS Bollaram,2018-04-01,109.413793103448
CAAQMS Bollaram,2018-05-01,106.933333333333
CAAQMS Bollaram,2018-06-01,79.5666666666667
CAAQMS Bollaram,2018-07-01,65.6129032258065
CAAQMS Bollaram,2018-08-01,75.0
CAAQMS Bollaram,2018-09-01,93.0333333333333
CAAQMS Bollaram,2018-10-01,126.967741935484
CAAQMS Bollaram,2018-11-01,110.533333333333
CAAQMS Bollaram,2018-12-01,135.862068965517
CAAQMS Bollaram,2019-01-01,167.766666666667
CAAQMS Bollaram,2019-02-01,115.25
CAAQMS Bollaram,2019-03-01,113.866666666667
CAAQMS Bollaram,2019-04-01,99.0
CAAQMS Bollaram,2019-05-01,126.033333333333
CAAQMS Bollaram,2019-06-01,74.0
CAAQMS Bollaram,2019-07-01,64.0
CAAQMS Bollaram,2019-08-01,74.0
CAAQMS Bollaram,2019-09-01,58.0
CAAQMS Bollaram,2019-10-01,81.8709677419355
CAAQMS Bollaram,2019-11-01,173.433333333333
CAAQMS Bollaram,2019-12-01,151.0
CAAQMS Bollaram,2020-01-01,111.0
CAAQMS Bollaram,2020-02-01,98.0
CAAQMS Bollaram,2020-03-01,82.0
CAAQMS Bollaram,2020-04-01,57.0
CAAQMS Bollaram,2020-05-01,82.5806451612903
CAAQMS Bollaram,2020-06-01,62.2758620689655
CAAQMS Bollaram,2020-07-01,41.0
CAAQMS Bollaram,2020-08-01,40.0
CAAQMS Bollaram,2020-09-01,59.0
CAAQMS Bollaram,2020-10-01,120.0
CAAQMS Bollaram,2020-11-01,128.0
CAAQMS Bollaram,2020-12-01,188.0
CAAQMS Bollaram,2021-01-01,151.0
CAAQMS Bollaram,2021-02-01,135.0
CAAQMS Bollaram,2021-03-01,142.0
CAAQMS Bollaram,2021-04-01,117.0
CAAQMS Bollaram,2021-05-01,70.0
CAAQMS Bollaram,2021-06-01,60.0
CAAQMS Bollaram,2021-07-01,44.0
CAAQMS Bollaram,2021-08-01,65.0
CAAQMS Bollaram,2021-09-01,55.0
CAAQMS Bollaram,2021-10-01,99.0
CAAQMS Bollaram,2021-11-01,104.0
CAAQMS Bollaram,2021-12-01,168.0
CAAQMS Bollaram,2022-01-01,146.0
CAAQMS Bollaram,2022-02-01,119.0
CAAQMS Bollaram,2022-03-01,137.0
CAAQMS Bollaram,2022-04-01,118.0
CAAQMS Bollaram,2022-05-01,123.0
CAAQMS Bollaram,2022-06-01,92.0
CAAQMS Bollaram,2022-07-01,58.0
CAAQMS Bollaram,2022-08-01,67.0
CAAQMS Bollaram,2022-09-01,76.0
CAAQMS Bollaram,2022-10-01,101.0
CAAQMS Bollaram,2022-11-01,166.0
CAAQMS Bollaram,2022-12-01,162.0
Charminar,2016-01-01,122.555555555556
Charminar,2016-02-01,119.333333333333
Charminar,2016-03-01,104.875
Charminar,2016-04-01,110.296296296296
Charminar,2016-05-01,98.3333333333333
Charminar,2016-06-01,97.7777777777778
Charminar,2016-07-01,83.2703703703704
Charminar,2016-08-01,84.1481481481481
Charminar,2016-09-01,71.4444444444444
Charminar,2016-10-01,100.555555555556
Charminar,2016-11-01,144.777777777778
Charminar,2016-12-01,170.333333333333
Charminar,2017-01-01,122.888888888889
Charminar,2017-02-01,157.0
Charminar,2017-03-01,142.222222222222
Charminar,2017-04-01,198.777777777778
Charminar,2017-05-01,171.0
Charminar,2017-06-01,84.0
Charminar,2017-07-01,82.2222222222222
Charminar,2017-08-01,100.0
Charminar,2017-09-01,113.888888888889
Charminar,2017-10-01,120.222222222222
Charminar,2017-11-01,134.666666666667
Charminar,2017-12-01,138.444444444444
Charminar,2018-01-01,144.888888888889
Charminar,2018-02-01,127.555555555556
Charminar,2018-03-01,117.0
Charminar,2018-04-01,101.555555555556
Charminar,2018-05-01,100.777777777778
Charminar,2018-06-01,106.0
Charminar,2018-07-01,90.8888888888889
Charminar,2018-08-01,97.1111111111111
Charminar,2018-09-01,111.0
Charminar,2018-10-01,122.777777777778
Charminar,2018-11-01,110.777777777778
Charminar,2018-12-01,129.111111111111
Charminar,2019-01-01,136.555555555556
Charminar,2019-02-01,135.666666666667
Charminar,2019-03-01,109.888888888889
Charminar,2019-04-01,100.444444444444
Charminar,2019-05-01,109.333333333333
Charminar,2019-06-01,83.4444444444444
Charminar,2019-07-01,75.0
Charminar,2019-08-01,66.2222222222222
Charminar,2019-09-01,72.1669906143992
Charminar,2019-10-01,95.0
Charminar,2019-11-01,107.636363636364
Charminar,2019-12-01,131.0
Charminar,2020-01-01,125.0
Charminar,2020-02-01,117.0
Charminar,2020-03-01,110.0
Charminar,2020-04-01,81.0
Charminar,2020-05-01,65.0
Charminar,2020-06-01,60.0
Charminar,2020-07-01,68.0
Charminar,2020-08-01,76.0
Charminar,2020-09-01,75.0
Charminar,2020-10-01,99.0
Charminar,2020-11-01,96.0
Charminar,2020-12-01,119.0
Charminar,2021-01-01,124.07041997247
Charminar,2021-02-01,127.0
Charminar,2021-03-01,125.805486176436
Charminar,2021-04-01,110.440795305869
Charminar,2021-05-01,59.0
Charminar,2021-06-01,66.0
Charminar,2021-07-01,68.2551742548852
Charminar,2021-08-01,64.4573502690259
Charminar,2021-09-01,77.0
Charminar,2021-10-01,106.0
Charminar,2021-11-01,87.5885710998456
Charminar,2021-12-01,111.0
Charminar,2022-01-01,110.0
Charminar,2022-02-01,99.0
Charminar,2022-03-01,106.935917200663
Charminar,2022-04-01,89.0
Charminar,2022-05-01,94.0
Charminar,2022-06-01,92.0
Charminar,2022-07-01,77.0
Charminar,2022-08-01,67.0
Charminar,2022-09-01,73.0
Charminar,2022-10-01,93.0
Charminar,2022-11-01,104.183661854898
Charminar,2022-12-01,113.558232340068
Chikkadapally,2016-01-01,87.0
Chikkadapally,2016-02-01,81.0
Chikkadapally,2016-03-01,88.0
Chikkadapally,2016-04-01,74.0
Chikkadapally,2016-05-01,66.0
Chikkadapally,2016-06-01,74.0
Chikkadapally,2016-07-01,65.0
Chikkadapally,2016-08-01,76.0
Chikkadapally,2016-09-01,61.0
Chikkadapally,2016-10-01,87.0
Chikkadapally,2016-11-01,96.0
Chikkadapally,2016-12-01,105.0
Chikkadapally,2017-01-01,106.0
Chikkadapally,2017-02-01,102.0
Chikkadapally,2017-03-01,95.0
Chikkadapally,2017-04-01,104.0
Chikkadapally,2017-05-01,90.0
Chikkadapally,2017-06-01,51.0
Chikkadapally,2017-07-01,61.0555555555556
Chikkadapally,2017-08-01,59.2
Chikkadapally,2017-09-01,72.25
Chikkadapally,2017-10-01,83.1666666666667
Chikkadapally,2017-11-01,75.9047619047619
Chikkadapally,2017-12-01,85.0
Chikkadapally,2018-01-01,98.5
Chikkadapally,2018-02-01,99.0
Chikkadapally,2018-03-01,96.4285714285714
Chikkadapally,2018-04-01,99.0555555555556
Chikkadapally,2018-05-01,90.25
Chikkadapally,2018-06-01,81.4444444444444
Chikkadapally,2018-07-01,75.7727272727273
Chikkadapally,2018-08-01,82.4117647058824
Chikkadapally,2018-09-01,94.0
Chikkadapally,2018-10-01,94.875
Chikkadapally,2018-11-01,88.2727272727273
Chikkadapally,2018-12-01,108.235294117647
Chikkadapally,2019-01-01,108.280984447651
Chikkadapally,2019-02-01,85.4990740740742
Chikkadapally,2019-03-01,79.2780073461891
Chikkadapally,2019-04-01,77.3868843229161
Chikkadapally,2019-05-01,93.0553137111128
Chikkadapally,2019-06-01,79.1571598336298
Chikkadapally,2019-07-01,74.9391232372696
Chikkadapally,2019-08-01,68.0
Chikkadapally,2019-09-01,71.8750197219794
Chikkadapally,2019-10-01,69.0
Chikkadapally,2019-11-01,99.0
Chikkadapally,2019-12-01,86.0
Chikkadapally,2020-01-01,79.0
Chikkadapally,2020-02-01,74.0
Chikkadapally,2020-03-01,113.0
Chikkadapally,2020-04-01,40.0
Chikkadapally,2020-05-01,52.0
Chikkadapally,2020-06-01,42.0
Chikkadapally,2020-07-01,41.0
Chikkadapally,2020-08-01,61.0
Chikkadapally,2020-09-01,62.0
Chikkadapally,2020-10-01,74.0
Chikkadapally,2020-11-01,80.0
Chikkadapally,2020-12-01,83.0
Chikkadapally,2021-01-01,102.0
Chikkadapally,2021-02-01,94.5592286501371
Chikkadapally,2021-03-01,93.4598510356095
Chikkadapally,2021-04-01,93.2292973003698
Chikkadapally,2021-05-01,50.4378689313341
